file,attore_1,attore_2
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Sportello di orientamento legale gratuito per le vittime di violenza e maltrattamenti (presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Ufficio Scolastico Regionale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Ufficio Scolastico Territoriale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Ufficio dei Piani di Zona
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CGIL Lecco,Ufficio di Coordinamento dei Sindaci del Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,CST UIL del Lario
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Carabinieri di Lecco - Comando Provinciale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Centri per l'Impiego
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Centro Risorse Donne
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Centro per l'Impiego della Provincia
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Comando della Polizia Locale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Comune di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Consigliera di Parità
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Consultori Familiari (ASST di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Cooperativa Omnia Language Società Cooperativa Sociale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Fondo Carla Zanetti
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Forze dell'Ordine cittadine
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,I Comuni
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,L'Arcobaleno Società Cooperativa Sociale Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ministero dell'Istruzione
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ordine degli Avvocati della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Prefettura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Procura della Repubblica presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Questura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Rete generale del sistema pubblico di Istruzione di ambito territoriale della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Servizi sociali del Comune
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Servizio Collocamento Disabili e Fasce Deboli
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Servizio Educativo al Lavoro gestito dalla Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Società Cooperativa Sociale L' Arcobaleno Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Soroptimist International Club di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Soroptimist International Club di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Sportello di orientamento legale gratuito per le vittime di violenza e maltrattamenti (presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ufficio Scolastico Regionale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ufficio Scolastico Territoriale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ufficio dei Piani di Zona
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CISL Monza Brianza Lecco,Ufficio di Coordinamento dei Sindaci del Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Carabinieri di Lecco - Comando Provinciale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Centri per l'Impiego
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Centro Risorse Donne
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Centro per l'Impiego della Provincia
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Comando della Polizia Locale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Comune di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Consigliera di Parità
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Consultori Familiari (ASST di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Cooperativa Omnia Language Società Cooperativa Sociale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Fondo Carla Zanetti
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Forze dell'Ordine cittadine
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,I Comuni
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,L'Arcobaleno Società Cooperativa Sociale Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ministero dell'Istruzione
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ordine degli Avvocati della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Prefettura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Procura della Repubblica presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Questura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Rete generale del sistema pubblico di Istruzione di ambito territoriale della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Servizi sociali del Comune
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Servizio Collocamento Disabili e Fasce Deboli
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Servizio Educativo al Lavoro gestito dalla Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Società Cooperativa Sociale L' Arcobaleno Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Soroptimist International Club di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Soroptimist International Club di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Sportello di orientamento legale gratuito per le vittime di violenza e maltrattamenti (presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ufficio Scolastico Regionale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ufficio Scolastico Territoriale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ufficio dei Piani di Zona
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,CST UIL del Lario,Ufficio di Coordinamento dei Sindaci del Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Centri per l'Impiego
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Centro Risorse Donne
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Centro per l'Impiego della Provincia
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Comando della Polizia Locale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Comune di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Consigliera di Parità
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Consultori Familiari (ASST di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Cooperativa Omnia Language Società Cooperativa Sociale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Fondo Carla Zanetti
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Forze dell'Ordine cittadine
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,I Comuni
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,L'Arcobaleno Società Cooperativa Sociale Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ministero dell'Istruzione
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ordine degli Avvocati della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Prefettura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Procura della Repubblica presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Questura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Rete generale del sistema pubblico di Istruzione di ambito territoriale della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Servizi sociali del Comune
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Servizio Collocamento Disabili e Fasce Deboli
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Servizio Educativo al Lavoro gestito dalla Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Società Cooperativa Sociale L' Arcobaleno Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Soroptimist International Club di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Soroptimist International Club di Merate
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Sportello di orientamento legale gratuito per le vittime di violenza e maltrattamenti (presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ufficio Scolastico Regionale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ufficio Scolastico Territoriale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ufficio dei Piani di Zona
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Carabinieri di Lecco - Comando Provinciale,Ufficio di Coordinamento dei Sindaci del Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Centri per l'Impiego
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Centro Risorse Donne
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Centro per l'Impiego della Provincia
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Comando della Polizia Locale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Comune di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Comunite Montana Valsassina Valvarrone Val d'Esino e Riviera
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Consigliera di Parità
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Consultori Familiari (ASST di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Cooperativa Omnia Language Società Cooperativa Sociale
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Distretto di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Fondo Carla Zanetti
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Forze dell'Ordine cittadine
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,I Comuni
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,L'Arcobaleno Società Cooperativa Sociale Onlus
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Ministero dell'Istruzione
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Ordine degli Avvocati della provincia di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Prefettura di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Procura della Repubblica presso il Tribunale di Lecco
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Case di Accoglienza (Associazione L'Altra Meta del Cielo - Telefono Donna di Merate,Provincia di Lecco
