TIPO_ENTE,COD,DENOMINAZIONE,COMUNE,PROVINCIA,REGIONE
Comunità territoriale,15,Comunita' Della Valle Dei Laghi,Vallelaghi,Trento,Trentino
Unione di comuni,1,Unione dei Comuni del Sinello,Carpineto Sinello,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Carunchio,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Dogliola,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Guilmi,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Montazzoli,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Palmoli,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,San Giovanni Lipioni,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Torrebruna,Chieti,Abruzzo
Unione di comuni,1,Unione dei Comuni del Sinello,Tufillo,Chieti,Abruzzo
Unione di comuni,2,Unione dei Comuni della Vallata del Foro,Ari,Chieti,Abruzzo
Unione di comuni,2,Unione dei Comuni della Vallata del Foro,Ripa Teatina,Chieti,Abruzzo
Unione di comuni,2,Unione dei Comuni della Vallata del Foro,Vacri,Chieti,Abruzzo
Unione di comuni,2,Unione dei Comuni della Vallata del Foro,Villamagna,Chieti,Abruzzo
Unione di comuni,3,Unione Dei Comuni Montani Maiella Orientale-Verde Aventino,Colledimacine,Chieti,Abruzzo
Unione di comuni,3,Unione Dei Comuni Montani Maiella Orientale-Verde Aventino,Lettopalena,Chieti,Abruzzo
Unione di comuni,3,Unione Dei Comuni Montani Maiella Orientale-Verde Aventino,Palena,Chieti,Abruzzo
Unione di comuni,3,Unione Dei Comuni Montani Maiella Orientale-Verde Aventino,Taranta Peligna,Chieti,Abruzzo
Unione di comuni,4,Unione dei Miracoli,Casalbordino,Chieti,Abruzzo
Unione di comuni,4,Unione dei Miracoli,Pollutri,Chieti,Abruzzo
Unione di comuni,4,Unione dei Miracoli,Scerni,Chieti,Abruzzo
Unione di comuni,4,Unione dei Miracoli,Villalfonsina,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Bomba,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Colledimezzo,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Montebello sul Sangro,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Monteferrante,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Montelapiano,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Montenerodomo,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Pietraferrazzana,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Roio del Sangro,Chieti,Abruzzo
Unione di comuni,5,Unione Montana dei Comuni del Sangro,Rosello,Chieti,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Aielli,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Balsorano,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Bisegna,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Canistro,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Capistrello,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Cappadocia,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Carsoli,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Castellafiume,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Celano,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Cerchio,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Civita d'Antino,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Civitella Roveto,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Collarmele,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Collelongo,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Gioia dei Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Lecce nei Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Luco dei Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Magliano de' Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Massa d'Albe,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Morino,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Oricola,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Ortona dei Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Ortucchio,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Ovindoli,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Pereto,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Pescina,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Rocca di Botte,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,San Benedetto dei Marsi,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,San Vincenzo Valle Roveto,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Sante Marie,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Scurcola Marsicana,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Tagliacozzo,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Trasacco,L'Aquila,Abruzzo
Unione di comuni,6,Unione dei Comuni Montagna Marsicana,Villavallelonga,L'Aquila,Abruzzo
Unione di comuni,7,Unione dei Comuni Terre dei Peligni,Corfinio,L'Aquila,Abruzzo
Unione di comuni,7,Unione dei Comuni Terre dei Peligni,Raiano,L'Aquila,Abruzzo
Unione di comuni,7,Unione dei Comuni Terre dei Peligni,Roccacasale,L'Aquila,Abruzzo
Unione di comuni,7,Unione dei Comuni Terre dei Peligni,Vittorito,L'Aquila,Abruzzo
Unione di comuni,8,Unione dei Comuni Le Terre del Sole,Bellante,Teramo,Abruzzo
Unione di comuni,8,Unione dei Comuni Le Terre del Sole,Giulianova,Teramo,Abruzzo
Unione di comuni,8,Unione dei Comuni Le Terre del Sole,Morro d'Oro,Teramo,Abruzzo
Unione di comuni,8,Unione dei Comuni Le Terre del Sole,Mosciano Sant'Angelo,Teramo,Abruzzo
Unione di comuni,8,Unione dei Comuni Le Terre del Sole,Roseto degli Abruzzi,Teramo,Abruzzo
Unione di comuni,9,Unione dei Comuni Montani della Laga,Campli,Teramo,Abruzzo
Unione di comuni,9,Unione dei Comuni Montani della Laga,Cortino,Teramo,Abruzzo
Unione di comuni,9,Unione dei Comuni Montani della Laga,Rocca Santa Maria,Teramo,Abruzzo
Unione di comuni,9,Unione dei Comuni Montani della Laga,Torricella Sicura,Teramo,Abruzzo
Unione di comuni,9,Unione dei Comuni Montani della Laga,Valle Castellana,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Alba Adriatica,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Ancarano,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Civitella del Tronto,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Colonnella,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Controguerra,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Corropoli,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Martinsicuro,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Nereto,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Sant'Egidio alla Vibrata,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Sant'Omero,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Torano Nuovo,Teramo,Abruzzo
Unione di comuni,10,Unione di Comuni Città Territorio Val Vibrata,Tortoreto,Teramo,Abruzzo
Unione di comuni,11,Unione di Comuni Colline del Medio Vomano,Basciano,Teramo,Abruzzo
Unione di comuni,11,Unione di Comuni Colline del Medio Vomano,Canzano,Teramo,Abruzzo
Unione di comuni,11,Unione di Comuni Colline del Medio Vomano,Castellalto,Teramo,Abruzzo
Unione di comuni,11,Unione di Comuni Colline del Medio Vomano,Cermignano,Teramo,Abruzzo
Unione di comuni,11,Unione di Comuni Colline del Medio Vomano,Penna Sant'Andrea,Teramo,Abruzzo
Unione di comuni,12,Unione dei Comuni Alto Bradano,Acerenza,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Banzi,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Cancellara,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Forenza,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Genzano di Lucania,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Palazzo San Gervasio,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,San Chirico Nuovo,Potenza,Basilicata
Unione di comuni,12,Unione dei Comuni Alto Bradano,Tolve,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,Armento,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,Gallicchio,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,Missanello,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,Roccanova,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,San Chirico Raparo,Potenza,Basilicata
Unione di comuni,13,Unione dei Comuni Medio Agri,Sant'Arcangelo,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Abriola,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Albano di Lucania,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Anzi,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Brindisi Montagna,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Calvello,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Laurenzana,Potenza,Basilicata
Unione di comuni,14,Unione dei Comuni Val Camastra Basento,Trivigno,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Castelluccio Inferiore,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Castelluccio Superiore,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Lagonegro,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Latronico,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Lauria,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Maratea,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Nemoli,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Rivello,Potenza,Basilicata
Unione di comuni,15,Unione Lucana del Lagonegrese,Trecchina,Potenza,Basilicata
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Badolato,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Cardinale,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Davoli,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Guardavalle,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Isca sullo Ionio,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,San Sostene,Catanzaro,Calabria
Unione di comuni,16,Unione dei Comuni del Versante Ionico,Sant'Andrea Apostolo dello Ionio,Catanzaro,Calabria
Unione di comuni,17,Unione dei Comuni dell'Istmo,Amato,Catanzaro,Calabria
Unione di comuni,17,Unione dei Comuni dell'Istmo,Miglierina,Catanzaro,Calabria
Unione di comuni,18,Unione dei Comuni della Presila Catanzarese,Fossato Serralta,Catanzaro,Calabria
Unione di comuni,18,Unione dei Comuni della Presila Catanzarese,Gimigliano,Catanzaro,Calabria
Unione di comuni,18,Unione dei Comuni della Presila Catanzarese,Pentone,Catanzaro,Calabria
Unione di comuni,19,Unione dei Comuni Monte Contessa,Cortale,Catanzaro,Calabria
Unione di comuni,19,Unione dei Comuni Monte Contessa,Jacurso,Catanzaro,Calabria
Unione di comuni,19,Unione dei Comuni Monte Contessa,Maida,Catanzaro,Calabria
Unione di comuni,19,Unione dei Comuni Monte Contessa,San Pietro a Maida,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",Conflenti,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",Gizzeria,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",Martirano Lombardo,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",Motta Santa Lucia,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",Nocera Terinese,Catanzaro,Calabria
Unione di comuni,20,"Unione dei Comuni Monti Ma.re,da Temesa a Terina",San Mango d'Aquino,Catanzaro,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,Gioiosa Ionica,Reggio Calabria,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,Grotteria,Reggio Calabria,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,Mammola,Reggio Calabria,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,Marina di Gioiosa Ionica,Reggio Calabria,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,Martone,Reggio Calabria,Calabria
Unione di comuni,21,Unione dei Comuni della Valle del Torbido,San Giovanni di Gerace,Reggio Calabria,Calabria
Unione di comuni,22,Unione dei Comuni Antico Clanis,Domicella,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Lauro,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Marzano di Nola,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Moschiano,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Pago del Vallo di Lauro,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Quindici,Avellino,Campania
Unione di comuni,22,Unione dei Comuni Antico Clanis,Taurano,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Avella,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Baiano,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Mugnano del Cardinale,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Quadrelle,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Sirignano,Avellino,Campania
Unione di comuni,23,Unione dei Comuni del Baianese Alto-Clanis,Sperone,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Bonito,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Flumeri,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Frigento,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Gesualdo,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Grottaminarda,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Melito Irpino,Avellino,Campania
Unione di comuni,24,Unione dei Comuni Terre dell'Ufita,Sturno,Avellino,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Cerreto Sannita,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Cusano Mutri,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Faicchio,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Guardia Sanframondi,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Pietraroja,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,Puglianello,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,San Lorenzello,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,San Lorenzo Maggiore,Benevento,Campania
Unione di comuni,25,Unione dei Comuni Città dei Sanniti,San Lupo,Benevento,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Airola,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Arpaia,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Bonea,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Cervinara,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Forchia,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Moiano,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Montesarchio,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Pannarano,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Roccabascera na,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,Rotondi,Benevento/Avellino,Campania
Unione di comuni,26,Unione dei Comuni della Città Caudina,San Martino Valle Caudina,Benevento/Avellino,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Campora,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Castel San Lorenzo,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Felitto,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Laurino,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Magliano Vetere,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Monteforte Cilento,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Piaggine,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Sacco,Salerno,Campania
Unione di comuni,27,Unione dei Comuni Alto Calore,Valle dell'Angelo,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Agropoli,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Albanella,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Capaccio Paestum,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Cicerale,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Giungano,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Laureana Cilento,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Lustra,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Ogliastro Cilento,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Perdifumo,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Prignano Cilento,Salerno,Campania
Unione di comuni,28,Unione dei Comuni Paestum Alto Cilento,Rutino,Salerno,Campania
