id_rete,file,titolo_rete,regione,provincia,ambito_territoriale,atto_formale,tipologia_dominante_10,n_soggetti,n_attori,n_firmatari,n_proponenti,n_gestione,n_monitoraggio,n_coordinamento,n_governance
03_2406_rta_03_240923105244_4166---ProtocolloViolenzaMilanoFirme2023.txt,03_2406_rta_03_240923105244_4166---ProtocolloViolenzaMilanoFirme2023.txt,2406_rta_03_240923105244_4166---ProtocolloViolenzaMilanoFirme2023,Lombardia,nan,Ambito regionale/Prov. Autonome,0,CAV,42,42,35,7,0,0,0,0
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014,Lombardia,Lodi,Ambito regionale/Prov. Autonome,0,Servizi comunali,24,23,23,17,0,0,5,5
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto,Lombardia,Milano,Area metropolitana/provinciale,0,associazionismo,65,44,62,11,2,0,1,3
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1),Lombardia,nan,Ambito regionale/Prov. Autonome,0,associazionismo,30,29,30,3,0,0,1,1
03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020,Lombardia,nan,Ambito regionale/Prov. Autonome,0,Territorio,36,30,23,0,1,1,5,7
"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt","03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt","2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024",Lombardia,Varese,Ambito regionale/Prov. Autonome,0,Servizi comunali,39,38,12,1,3,0,6,9
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,Lombardia,nan,Ambito regionale/Prov. Autonome,0,associazionismo,24,24,1,0,0,0,1,1
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024,Lombardia,Brescia,Ambito regionale/Prov. Autonome,0,Servizi comunali,44,44,25,19,0,0,3,3
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024,Lombardia,Bergamo,Ambito regionale/Prov. Autonome,0,Servizi comunali,39,39,39,0,3,0,1,4
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1),Lombardia,Como,Ambito regionale/Prov. Autonome,0,associazionismo,34,33,32,16,0,0,0,0
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo,Lombardia,Brescia,Ambito regionale/Prov. Autonome,0,Servizi comunali,60,60,60,4,2,0,1,3
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO,Lombardia,Bergamo,Ambito regionale/Prov. Autonome,0,Territorio,21,21,18,13,2,0,1,3
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,2406_rta_03_240926122051_4166---Protocollomonz,Lombardia,nan,Ambito regionale/Prov. Autonome,0,Territorio,38,28,28,28,0,0,1,1
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme,Lombardia,Milano,Ambito regionale/Prov. Autonome,0,Servizi comunali,37,32,32,1,0,0,3,3
03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,2406_rta_03_240926123135_4166---ProtocollodiRete,Lombardia,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,13,8,5,0,1,0,1,2
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).txt,03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).txt,2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1),Lombardia,,Altro,0,NON CLASSIFICATO,0,0,0,0,0,0,0,0
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,2406_rta_03_240926144324_4166---Protocollodiintesa,Lombardia,Milano,Ambito regionale/Prov. Autonome,0,associazionismo,51,38,38,4,3,0,1,4
11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv,Marche,Pesaro e Urbino,Ambito regionale/Prov. Autonome,0,Servizi comunali,31,31,26,4,0,1,1,2
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO,Marche,Ancona,Ambito regionale/Prov. Autonome,0,Territorio,43,43,27,0,0,1,1,1
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato,Marche,Macerata,Ambito regionale/Prov. Autonome,0,associazionismo,47,47,45,2,0,1,2,3
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,Marche,Fermo,Ambito regionale/Prov. Autonome,0,Territorio,54,15,41,0,1,1,0,2
11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021,Marche,nan,Ambito regionale/Prov. Autonome,0,Territorio,33,32,24,0,2,0,4,6
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,2406_rta_01_240904110730_4166---protocollocontuttelefirme(1),Piemonte,Cuneo,Ambito regionale/Prov. Autonome,0,Servizi comunali,9,5,5,1,1,0,2,2
01_2406_rta_01_240904120005_4166---protocollo.txt,01_2406_rta_01_240904120005_4166---protocollo.txt,2406_rta_01_240904120005_4166---protocollo,Piemonte,nan,Ambito regionale/Prov. Autonome,1,associazionismo,32,24,15,1,3,0,2,4
01_2406_rta_01_240904121349_4166---convenzione.txt,01_2406_rta_01_240904121349_4166---convenzione.txt,2406_rta_01_240904121349_4166---convenzione,Piemonte,nan,Ambito regionale/Prov. Autonome,1,altro,23,16,13,1,4,0,1,4
01_2406_rta_01_240904122512_4166---accordoSFD.txt,01_2406_rta_01_240904122512_4166---accordoSFD.txt,2406_rta_01_240904122512_4166---accordoSFD,Piemonte,Biella,Ambito regionale/Prov. Autonome,0,Servizi comunali,10,7,3,0,4,0,1,4
01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025,Piemonte,nan,Ambito regionale/Prov. Autonome,0,Territorio,27,11,8,0,2,0,2,4
01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA,Piemonte,nan,Ambito regionale/Prov. Autonome,0,altro,23,19,6,1,9,0,1,10
01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA,Piemonte,nan,Ambito regionale/Prov. Autonome,0,CAV,10,8,2,2,0,0,0,0
01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,2406_rta_01_240909110828_4166---PROTOCOLLOHELP,Piemonte,Torino,Ambito regionale/Prov. Autonome,0,Territorio,22,19,18,1,0,0,1,1
01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,2406_rta_01_240909112136_4166---convenzionecarmagnola,Piemonte,nan,Area metropolitana/provinciale,0,CAV,4,3,2,0,0,0,0,0
01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,2406_rta_01_240909113151_4166---CONVENZIONERIVOLI,Piemonte,nan,Area metropolitana/provinciale,0,altro,7,3,2,1,2,1,0,3
01_2406_rta_01_240909114524_4166---CONVENZIONEUNITO-SPORTANTIVIOLENZA.txt,01_2406_rta_01_240909114524_4166---CONVENZIONEUNITO-SPORTANTIVIOLENZA.txt,2406_rta_01_240909114524_4166---CONVENZIONEUNITO-SPORTANTIVIOLENZA,Piemonte,nan,Area metropolitana/provinciale,0,altro,20,7,1,1,0,3,1,4
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo,Piemonte,Cuneo,Ambito regionale/Prov. Autonome,0,altro,35,23,23,1,1,0,1,2
01_2406_rta_01_240920123646_4166---vercellieos.txt,01_2406_rta_01_240920123646_4166---vercellieos.txt,2406_rta_01_240920123646_4166---vercellieos,Piemonte,Vercelli,Ambito regionale/Prov. Autonome,0,Settore giudiziario,22,21,20,20,3,0,2,5
01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione,Piemonte,Novara,Area metropolitana/provinciale,0,altro,8,6,5,0,1,1,0,1
01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne,Piemonte,nan,Ambito regionale/Prov. Autonome,0,altro,32,23,2,2,0,6,5,10
01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot,Piemonte,nan,Area metropolitana/provinciale,1,altro,24,19,7,5,2,1,6,8
01_2406_rta_01_241003115621_4166---ProtocolloCISCirie.txt,01_2406_rta_01_241003115621_4166---ProtocolloCISCirie.txt,2406_rta_01_241003115621_4166---ProtocolloCISCirie,Piemonte,nan,Ambito distrettuale - legale,0,CAV,5,2,2,0,0,0,0,0
01_2406_rta_01_241003120726_4166---Protocollod'intesaCISSAC-Puntoacapo.txt,01_2406_rta_01_241003120726_4166---Protocollod'intesaCISSAC-Puntoacapo.txt,2406_rta_01_241003120726_4166---Protocollod'intesaCISSAC-Puntoacapo,Piemonte,nan,Ambito distrettuale - legale,0,Territorio,2,1,1,0,0,0,0,0
01_2406_rta_01_241003124847_4166---2024-8928-2perinvio.txt,01_2406_rta_01_241003124847_4166---2024-8928-2perinvio.txt,2406_rta_01_241003124847_4166---2024-8928-2perinvio,Piemonte,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,11,8,8,0,0,0,0,0
01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def,Piemonte,nan,Ambito regionale/Prov. Autonome,0,CAV,12,5,4,0,0,0,0,0
01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,2406_rta_01_241018142716_4166---protocolloreteVC,Piemonte,Vercelli,Ambito regionale/Prov. Autonome,0,CAV,6,5,4,5,0,0,3,3
01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva,Piemonte,Cuneo,Ambito regionale/Prov. Autonome,0,associazionismo,6,2,2,0,0,0,0,0
16_2406_rta_16_250312150114_4166---ProtocolloGioiadelColle_ATS_Retelocale.txt,16_2406_rta_16_250312150114_4166---ProtocolloGioiadelColle_ATS_Retelocale.txt,2406_rta_16_250312150114_4166---ProtocolloGioiadelColle_ATS_Retelocale,Puglia,nan,Ambito regionale/Prov. Autonome,0,Settore giudiziario,10,10,4,1,0,0,0,0
16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.txt,16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.txt,2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI,Puglia,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,27,15,8,2,2,1,0,3
16_2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI.txt,16_2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI.txt,2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI,Puglia,Bari,Ambito regionale/Prov. Autonome,0,Servizi comunali,14,11,5,2,2,0,0,2
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.txt,16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.txt,2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza,Puglia,nan,Ambito distrettuale - legale,0,Servizi comunali,12,11,4,1,0,0,0,0
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.txt,16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.txt,2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI,Puglia,nan,Ambito distrettuale - legale,0,Servizi comunali,17,16,10,2,0,0,0,0
16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.txt,16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.txt,2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf,Puglia,nan,Ambito regionale/Prov. Autonome,0,associazionismo,16,9,8,0,1,0,0,1
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.txt,16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.txt,2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,7,7,7,0,0,0,0,0
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI,Puglia,Barletta-Andria-Trani,Area metropolitana/provinciale,0,altro,3,3,3,0,0,0,0,0
16_2406_rta_16_250409164629_4166---convenzioneCAV-ASLBT.txt,16_2406_rta_16_250409164629_4166---convenzioneCAV-ASLBT.txt,2406_rta_16_250409164629_4166---convenzioneCAV-ASLBT,Puglia,Barletta-Andria-Trani,Ambito regionale/Prov. Autonome,0,CAV,25,9,6,6,4,2,0,4
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA,Puglia,Brindisi,Ambito regionale/Prov. Autonome,0,Settore giudiziario,27,20,12,5,0,0,1,1
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,2406_rta_16_250410122122_4166---Protocollo_Viola,Puglia,Foggia,Ambito regionale/Prov. Autonome,0,altro,27,24,25,0,0,1,1,1
16_2406_rta_16_250410140506_4166---RIVIVI_Arpal_ATS_CAV.txt,16_2406_rta_16_250410140506_4166---RIVIVI_Arpal_ATS_CAV.txt,2406_rta_16_250410140506_4166---RIVIVI_Arpal_ATS_CAV,Puglia,,Ambito sanitario coincidente con articolazioni locali delle Aziende Sanitarie Locali e/o Case della Salute e/o ATS,0,NON CLASSIFICATO,0,0,0,0,0,0,0,0
16_2406_rta_16_250410144304_4166---ProtocolloOperativo-Procedureintegrateperlaprevenzioneeilcontrastoallaviolenzacontrodonneeminori-Copia_Marcato.txt,16_2406_rta_16_250410144304_4166---ProtocolloOperativo-Procedureintegrateperlaprevenzioneeilcontrastoallaviolenzacontrodonneeminori-Copia_Marcato.txt,2406_rta_16_250410144304_4166---ProtocolloOperativo-Procedureintegrateperlaprevenzioneeilcontrastoallaviolenzacontrodonneeminori-Copia_Marcato,Puglia,Lecce,Ambito regionale/Prov. Autonome,0,settore sanitario,47,38,12,18,1,0,1,2
16_2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto.txt,16_2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto.txt,2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,17,14,10,0,0,0,1,1
16_2406_rta_16_250410172220_4166---protocollod'intesaCAVGinosasottoscritto.txt,16_2406_rta_16_250410172220_4166---protocollod'intesaCAVGinosasottoscritto.txt,2406_rta_16_250410172220_4166---protocollod'intesaCAVGinosasottoscritto,Puglia,Taranto,Ambito regionale/Prov. Autonome,0,Servizi comunali,10,10,4,0,0,0,1,1
16_2406_rta_16_250411124608_4166---Prot_CGIL-CISL-CONFINDUSTRIA_CAV.txt,16_2406_rta_16_250411124608_4166---Prot_CGIL-CISL-CONFINDUSTRIA_CAV.txt,2406_rta_16_250411124608_4166---Prot_CGIL-CISL-CONFINDUSTRIA_CAV,Puglia,nan,Ambito regionale/Prov. Autonome,0,CAV,20,19,18,0,0,0,0,0
16_bari_Protocollo Gioia del Colle_ATS_Rete locale.txt,16_bari_Protocollo Gioia del Colle_ATS_Rete locale.txt,bari_Protocollo Gioia del Colle_ATS_Rete locale,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,2,1,0,0,0,0,1,1
16_bari_protocollo operativo Gioia del Colle_EMI.txt,16_bari_protocollo operativo Gioia del Colle_EMI.txt,bari_protocollo operativo Gioia del Colle_EMI,Puglia,Bari,Ambito regionale/Prov. Autonome,0,Territorio,3,1,1,0,1,1,0,2
16_bari_protocollo operativo Grumo_EMI.txt,16_bari_protocollo operativo Grumo_EMI.txt,bari_protocollo operativo Grumo_EMI,Puglia,nan,Ambito regionale/Prov. Autonome,0,Territorio,4,2,2,0,0,0,0,0
16_bari_protocollo operativo Mola di Bari_rete Antiviolenza.txt,16_bari_protocollo operativo Mola di Bari_rete Antiviolenza.txt,bari_protocollo operativo Mola di Bari_rete Antiviolenza,Puglia,nan,Ambito sociale,0,Servizi comunali,1,1,0,0,0,0,0,0
16_bari_protocollo operativo Putignano_EMI.txt,16_bari_protocollo operativo Putignano_EMI.txt,bari_protocollo operativo Putignano_EMI,Puglia,Bari,Ambito sociale,0,Servizi comunali,8,5,5,0,0,0,0,0
16_bari_protollo di intesa Putignano_rete antiviolenza.txt,16_bari_protollo di intesa Putignano_rete antiviolenza.txt,bari_protollo di intesa Putignano_rete antiviolenza,Puglia,nan,Ambito distrettuale - legale,1,Settore giudiziario,1,1,1,0,0,0,0,0
16_bar_protocollo operativo Triggiano_rete antiviolenza.pdf.txt,16_bar_protocollo operativo Triggiano_rete antiviolenza.pdf.txt,bar_protocollo operativo Triggiano_rete antiviolenza.pdf,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,4,3,1,0,1,0,0,1
16_bat_29_prot_n_0090671_2024_PROT_OP - ODV POLIZIA DI STATO- RISCOPRIRSI.txt,16_bat_29_prot_n_0090671_2024_PROT_OP - ODV POLIZIA DI STATO- RISCOPRIRSI.txt,bat_29_prot_n_0090671_2024_PROT_OP - ODV POLIZIA DI STATO- RISCOPRIRSI,Puglia,Barletta-Andria-Trani,Area metropolitana/provinciale,0,NON CLASSIFICATO,0,0,0,0,0,0,0,0
16_bat_convenzione CAV - ASL BT.txt,16_bat_convenzione CAV - ASL BT.txt,bat_convenzione CAV - ASL BT,Puglia,Barletta-Andria-Trani,Ambito regionale/Prov. Autonome,0,altro,8,3,2,0,3,1,0,3
16_brindisi_Protocollo_Intesa_LARA.txt,16_brindisi_Protocollo_Intesa_LARA.txt,brindisi_Protocollo_Intesa_LARA,Puglia,nan,Ambito regionale/Prov. Autonome,0,Settore Educativo,6,1,0,0,0,0,0,0
16_ex_Convenzione Ginosa.txt,16_ex_Convenzione Ginosa.txt,ex_Convenzione Ginosa,Puglia,nan,Ambito regionale/Prov. Autonome,0,Territorio,3,3,0,0,0,0,0,0
16_ex_Convenzione Gioia del Colle.txt,16_ex_Convenzione Gioia del Colle.txt,ex_Convenzione Gioia del Colle,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,9,3,2,0,1,1,1,3
16_ex_Convenzione Grumo Appula.txt,16_ex_Convenzione Grumo Appula.txt,ex_Convenzione Grumo Appula,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,2,0,0,0,0,0,0,0
16_ex_Convenzione Mola di Bari.txt,16_ex_Convenzione Mola di Bari.txt,ex_Convenzione Mola di Bari,Puglia,nan,Ambito regionale/Prov. Autonome,0,altro,12,6,1,0,2,1,1,4
16_ex_Convenzione Triggiano.txt,16_ex_Convenzione Triggiano.txt,ex_Convenzione Triggiano,Puglia,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,10,9,0,0,1,0,0,1
16_ex_Stipula contratto Putignano.txt,16_ex_Stipula contratto Putignano.txt,ex_Stipula contratto Putignano,Puglia,,Altro,0,NON CLASSIFICATO,0,0,0,0,0,0,0,0
16_foggia_Protocollo_Viola.txt,16_foggia_Protocollo_Viola.txt,foggia_Protocollo_Viola,Puglia,nan,Ambito regionale/Prov. Autonome,0,Settore giudiziario,3,3,3,0,0,0,0,0
16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato,Puglia,nan,Ambito regionale/Prov. Autonome,0,Territorio,38,34,3,8,3,1,1,4
16_taranto_protocollo d'intesa CAVGinosa sottoscritto.txt,16_taranto_protocollo d'intesa CAVGinosa sottoscritto.txt,taranto_protocollo d'intesa CAVGinosa sottoscritto,Puglia,nan,Ambito regionale/Prov. Autonome,1,CAV,1,1,0,0,0,0,0,0
16_taranto_protocollo Prefettura ProvinciaTaranto.txt,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,taranto_protocollo Prefettura ProvinciaTaranto,Puglia,Taranto,Ambito regionale/Prov. Autonome,0,CAV,2,2,1,0,0,0,0,0
16_terreg_Prot_CGIL - CISL - CONFINDUSTRIA_CAV.txt,16_terreg_Prot_CGIL - CISL - CONFINDUSTRIA_CAV.txt,terreg_Prot_CGIL - CISL - CONFINDUSTRIA_CAV,Puglia,nan,Ambito regionale/Prov. Autonome,0,CAV,2,1,1,0,0,1,0,1
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1,Sardegna,nan,Ambito regionale/Prov. Autonome,0,Territorio,117,117,109,1,0,0,0,0
09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA,Toscana,nan,Area metropolitana/provinciale,1,Servizi comunali,37,37,1,10,3,0,2,5
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,APUANE_2015 Protocollo Prefettura,Toscana,Massa-Carrara,Ambito regionale/Prov. Autonome,1,CAV,37,25,22,0,0,0,1,1
09_AREZZO Prot_2024-2026.txt,09_AREZZO Prot_2024-2026.txt,AREZZO Prot_2024-2026,Toscana,Arezzo,Ambito regionale/Prov. Autonome,0,Territorio,20,14,14,0,0,0,2,2
