id_rete,input_json,titolo_rete,file,regione,provincia,comune_soggetto,nome_soggetto,tipo_dettaglio,tipo_aggregato_10,macro_tipologia,ruolo_attore,ruolo_firmatario,ruolo_proponente,ruolo_gestione,ruolo_monitoraggio,ruolo_coordinamento,ruolo_governance_totale,stato_osservazione
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,all_risultati_enriched_2.4.json,2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1),03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,nan,nan,Fondazione Don Silvano Caccia Onlus,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,nan,nan,Fondazione Fare Famiglia Onlus,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091621_4166---PROTOCOLLO_22,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Emilia-Romagna,nan,nan,Fondazione Forense di Forli-Cesena,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,Abruzzo,nan,nan,Fondazione Genova Rulli Casa famiglia per minori,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1),12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,Lazio,nan,nan,Fondazione Laureus,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,all_risultati_enriched_2.4.json,2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,nan,nan,Fondazione Madre Rosa Gozzoli,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti,13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,Abruzzo,nan,nan,Fondazione Onlus Figlie dell'Amore di Gesti e Maria,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti,13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,Abruzzo,nan,nan,Fondazione S. Camillo De Lellis,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Emilia-Romagna,nan,nan,Fondazione San Petronio Onlus,Altro,altro,altro,0,1,1,0,0,0,0,valido_localizzato
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,all_risultati_enriched_2.4.json,2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1),03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,nan,nan,Fondazione per la Famiglia Edith Stein ONLUS,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,all_risultati_enriched_2.4.json,2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,nan,nan,Fondo Carla Zanetti,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,all_risultati_enriched_2.4.json,2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA,01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,Piemonte,nan,nan,Fondo Regionale per il patrocinio legale delle donne vittime di violenza e maltrattamenti,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1),12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,Lazio,nan,nan,Frosinone Formazione e Lavoro,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
10_2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO.txt,all_risultati_enriched_2.4.json,2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO,10_2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO.txt,Umbria,nan,nan,Garante per l'infanzia e l'adolescenza - Regione Umbria,Altro,altro,altro,1,0,1,0,0,0,0,valido_localizzato
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,all_risultati_enriched_2.4.json,2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,nan,nan,Garante per l'infanzia e l'adolescenza della Sardegna,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,all_risultati_enriched_2.4.json,2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed,12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,Lazio,nan,nan,Garante per la Protezione dei Dati Personali,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.txt,all_risultati_enriched_2.4.json,2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza,16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.txt,Puglia,Bari,Putignano,Giudice Onorario di Pace di Putignano,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,all_risultati_enriched_2.4.json,SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,nan,nan,Giudice tutelare,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,all_risultati_enriched_2.4.json,2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,Lazio,nan,nan,Governo,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,all_risultati_enriched_2.4.json,2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,Piemonte,nan,nan,Governo,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,all_risultati_enriched_2.4.json,2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato),06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Veneto,nan,nan,Governo,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926122051_4166---Protocollomonz,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,Lombardia,nan,nan,Governo Italiano,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
16_2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto.txt,all_risultati_enriched_2.4.json,2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto,16_2406_rta_16_250410170705_4166---protocolloPrefetturaProvinciaTaranto.txt,Puglia,nan,nan,Governo Italiano,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,Abruzzo,nan,nan,Governo italiano,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,all_risultati_enriched_2.4.json,2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,Piemonte,nan,nan,Gruppi di Lavoro del Coordinamento,Altro,altro,altro,1,0,0,0,0,1,1,valido_localizzato
01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,all_risultati_enriched_2.4.json,2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,Piemonte,nan,nan,Gruppo Aziendale per il Maltrattamento e l'Abuso,Altro,altro,altro,1,0,0,1,0,0,1,valido_localizzato
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,all_risultati_enriched_2.4.json,2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1),03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,Milano,Cinisello Balsamo,Gruppo Volontariato Vincenziano di Cinisello Balsamo,Altro,altro,altro,1,1,1,0,0,0,0,valido_localizzato
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,all_risultati_enriched_2.4.json,SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,nan,nan,Gruppo di lavoro Tavolo Privacy di Regione Toscana,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_240926124601_4166---ACCORDOtrlepartiITSETLOIeMarielleFranco(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_240926124601_4166---ACCORDOtrlepartiITSETLOIeMarielleFranco(1),12_2406_rta_12_240926124601_4166---ACCORDOtrlepartiITSETLOIeMarielleFranco(1).txt,Lazio,nan,nan,INAIL,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,all_risultati_enriched_2.4.json,2406_rta_01_240909113151_4166---CONVENZIONERIVOLI,01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,Piemonte,nan,nan,INAIL,Altro,altro,altro,0,0,0,0,1,0,1,valido_localizzato
16_ex_Convenzione Gioia del Colle.txt,all_risultati_enriched_2.4.json,ex_Convenzione Gioia del Colle,16_ex_Convenzione Gioia del Colle.txt,Puglia,nan,nan,INAIL,Altro,altro,altro,0,0,0,0,1,0,1,valido_localizzato
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,nan,nan,INPS,Altro,altro,altro,0,0,0,1,0,0,1,valido_localizzato
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,all_risultati_enriched_2.4.json,2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1),03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,Como,Como,INPS Istituto Nazionale della previdenza sociale di Como,Altro,altro,altro,1,1,1,0,0,0,0,valido_localizzato
12_2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM.txt,all_risultati_enriched_2.4.json,2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM,12_2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM.txt,Lazio,nan,nan,ITALIANA ASSICURAZIONI,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato,11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Marche,nan,nan,Il Faro Società Cooperativa Sociale Onlus,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,nan,nan,InClaRis - Associazione Italiana per il Benessere e la Sicurezza,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Emilia-Romagna,nan,nan,Insieme per il lavoro,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,International Police Association,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,all_risultati_enriched_2.4.json,2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione,01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,Lombardia,Milano,Milano,Intesa Sanpaolo,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015092005_4166---DG216-2024.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015092005_4166---DG216-2024,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Emilia-Romagna,Piacenza,Piacenza,Ispettorato territoriale del lavoro di Piacenza,Altro,altro,altro,1,0,1,0,0,0,0,valido_localizzato
12_2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS.txt,all_risultati_enriched_2.4.json,2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS,12_2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS.txt,Lazio,nan,nan,Istituto Nazionale per l'assicurazione contro gli infortuni sul lavoro,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,Istituto Prot per Hindus,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti,13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,Abruzzo,nan,nan,Istituto S. Camillo De Lellis,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,all_risultati_enriched_2.4.json,2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,Piemonte,nan,nan,Istituto Superiore di Sanita,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,all_risultati_enriched_2.4.json,lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato,16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,Puglia,nan,nan,Istituto Superiore di Sanita,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,nan,nan,Istituto Vittoria Razzetti,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,all_risultati_enriched_2.4.json,2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,nan,nan,Istituto delle Suore Poverelle - Istituto Palazzolo,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,all_risultati_enriched_2.4.json,SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,nan,nan,Istituto di assistenza pubblico privato,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,all_risultati_enriched_2.4.json,2406_rta_05_240917141534_4166---protocollodiretefirmato,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,Veneto,Padova,Padova,"Istituto penale ""Due Palazzi"" di Padova",Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,all_risultati_enriched_2.4.json,2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liguria,nan,nan,Istituzioni,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,Lombardia,nan,nan,LA SORGENTE - Società Cooperativa Sociale Onius,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1),12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,Lazio,nan,nan,Liberi Nantes ASD,Altro,altro,altro,0,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240920120751_4166---protocollodiintesa,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Milano,San Vittore Olona,Lions Club di San Vittore Olona,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241009123601_4166---5.accordo.txt,all_risultati_enriched_2.4.json,2406_rta_12_241009123601_4166---5.accordo,12_2406_rta_12_241009123601_4166---5.accordo.txt,Lazio,nan,nan,LoosenArt,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015092024_4166---Protocollooperativo,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Emilia-Romagna,Modena,Modena,MEDIBASE Area Nord - Cooperativa dei Medici di Famiglia dell‘Area Nord della Provincia di Modena,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
16_ex_Convenzione Triggiano.txt,all_risultati_enriched_2.4.json,ex_Convenzione Triggiano,16_ex_Convenzione Triggiano.txt,Puglia,nan,nan,MEDIHOSPES COOPERATIVA SOCIALE,Altro,altro,altro,1,0,0,1,0,0,1,valido_localizzato
12_2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO.txt,all_risultati_enriched_2.4.json,2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO,12_2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO.txt,Lazio,nan,nan,MIUR,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,nan,nan,MMG,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,all_risultati_enriched_2.4.json,2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,Lazio,Roma,Roma,MUNICIPIO XV di ROMA CAPITALE,Altro,altro,altro,1,1,0,0,0,0,0,valido_localizzato
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,all_risultati_enriched_2.4.json,2406_rta_06_240916164153_4166---protocolloprefettura,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,Veneto,nan,nan,Magistratura,Altro,altro,altro,0,0,0,0,1,0,1,valido_localizzato
09_PISA PREF E PROV.txt,all_risultati_enriched_2.4.json,PISA PREF E PROV,09_PISA PREF E PROV.txt,Toscana,nan,nan,Magistratura di Sorveglianza,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,all_risultati_enriched_2.4.json,2406_rta_01_240909113151_4166---CONVENZIONERIVOLI,01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,Piemonte,nan,nan,MePA,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091725_4166---Protoc-Prefett-2017,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,nan,nan,Medici di Medicina Generale,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,all_risultati_enriched_2.4.json,2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002),07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Liguria,nan,nan,Medici di Medicina generale,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,all_risultati_enriched_2.4.json,2406_rta_05_240917141534_4166---protocollodiretefirmato,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,Trento,nan,nan,Medici di medicina generale,Altro,altro,altro,1,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA.txt,all_risultati_enriched_2.4.json,2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA,12_2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA.txt,Lazio,nan,nan,Ministero del Lavoro e della Previdenza sociale,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,all_risultati_enriched_2.4.json,2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,nan,nan,Ministero del Lavoro e delle Politiche Sociali,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,all_risultati_enriched_2.4.json,2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva,01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,Piemonte,nan,nan,Ministero del Lavoro e delle Politiche Sociali,Altro,altro,altro,0,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,all_risultati_enriched_2.4.json,2406_rta_12_241004112805_4166---protocollod'intesa,12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,Lazio,nan,nan,Ministero del lavoro e delle politiche sociali,Altro,altro,altro,0,0,0,1,0,0,1,valido_localizzato
