file,files,regione,firmatario,tipo_30,tipo_10
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Ponsacco,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Ponte Buggianese,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Pontedera,Comuni,Servizi comunali
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comune di Prato,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Quarrata,Comuni,Servizi comunali
08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,Emilia-Romagna,Comune di Ravenna,Comuni,Servizi comunali
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Comune di Reggio Emilia,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di Riccione,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di Rimini,Comuni,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comune di Riolo Terme,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Riparbella,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Sala Bolognese,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Sambuca Pistoiese,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di San Benedetto Val di Sambro,Comuni,Servizi comunali
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Comune di San Cesario sul Panaro,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di San Clemente,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di San Giorgio di Piano,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di San Giovanni in Marignano,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di San Giovanni in Persiceto,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di San Giuliano Terme,Comuni,Servizi comunali
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di San Lazzaro di Savena,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di San Marcello Pistoiese,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di San Miniato,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di San Pietro in Casale,Comuni,Servizi comunali
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Comune di Sanremo,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Sant'Agata Bolognese,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Santa Croce sull'Arno,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Santa Luce,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Santa Maria a Monte,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di Santarcangelo di Romagna,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Sasso Marconi,Comuni,Servizi comunali
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Comune di Sassuolo,Comuni,Servizi comunali
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Comune di Savona,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Serravalle Pistoiese,Comuni,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comune di Solarolo,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Terricciola,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Uzzano,Comuni,Servizi comunali
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comune di Vaiano,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Valsamoggia,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Vecchiano,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Vergato,Comuni,Servizi comunali
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comune di Vernio,Comuni,Servizi comunali
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comune di Verucchio,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Vicopisano,Comuni,Servizi comunali
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Comune di Voghiera,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Volterra,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Zola Predosa,Comuni,Servizi comunali
09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Comuni,Comuni,Servizi comunali
09_FIRENZE Linee-di-indirizzo2024.txt,09_FIRENZE Linee-di-indirizzo2024.txt,Toscana,Quartiere 5 del Comune di Firenze,Comuni,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Brisighella,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Casola Valsenio,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Castel Bolognese,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Faenza,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Riolo Terme,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comando di Polizia Municipale di Solarolo,Polizia Municipale,Servizi comunali
08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,Emilia-Romagna,"Servizio Sociale Associato dei Comuni di Ravenna, Cervia e Russi",Servizi sociali comunali,Servizi comunali
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Ambito territoriale per la provincia di Piacenza,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Istituzioni scolastiche autonome della provincia di Ferrara,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,MIUR - Ufficio Scolastico Regionale per l'Emilia Romagna - Ufficio VIII Ambito Territoriale per la provincia di Modena,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
09_APUANE_2015 Protocollo Prefettura.txt | 09_PISTOIA PROV .txt,09_APUANE_2015 Protocollo Prefettura.txt | 09_PISTOIA PROV .txt,Toscana,Ufficio Scolastico Provinciale,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Ufficio Scolastico Provinciale di Lucca,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Ufficio Scolastico Provinciale di Reggio Emilia,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Ufficio Scolastico Regionale VI Ambito Territoriale di Ferrara,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Ufficio Scolastico Regionale per l'Emilia Romagna - Ufficio VII - Ambito territoriale di Forli-Cesena e Rimini,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,"Ufficio Scolastico Regionale per l'Emilia Romagna Ufficio VI, Ambito Territoriale di Ferrara Provinciale",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Ufficio Scolastico Regionale per la Liguria,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
09_AREZZO Prot_2024-2026.txt,09_AREZZO Prot_2024-2026.txt,Toscana,Ufficio Scolastico Regionale per la Toscana Ambito Territoriale della Provincia di Arezzo Ufficio VI,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt | 08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt | 08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Ufficio Scolastico regionale per l'Emilia-Romagna,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Ufficio scolastico provinciale di Modena,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,"Arma dei Carabinieri, Comando Provinciale di Bologna",Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Arma dei Carabinieri-Comando provinciale di Lucca,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comando Provinciale Carabinieri di Pistoia,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Comando Provinciale Carabinieri di Reggio Emilia,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Comando Provinciale dei Carabinieri di Ferrara,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,Toscana,Comando Provinciale dei Carabinieri di Massa Carrara,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Comando Provinciale dei Carabinieri di Modena,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Comando Provinciale dei Carabinieri di Rimini,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Comando Provinciale dell'Arma dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comando Provinciale dell'Arma dei Carabinieri di Prato,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Comando Provinciale della Guardia Finanza,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Comando Provinciale della Guardia di Finanza di Ferrara,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,Toscana,Comando Provinciale della Guardia di Finanza di Massa Carrara,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comando Provinciale della Guardia di Finanza di Prato,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Comando Regionale della Guardia di Finanza della Liguria,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Commissariato di P.S. di Faenza,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
09_AREZZO Prot_2024-2026.txt | 09_PISA PREF E PROV.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_AREZZO Prot_2024-2026.txt | 09_PISA PREF E PROV.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Guardia di Finanza di Modena,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Legione Carabinieri Liguria,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Prefettura - U.T.G. di Genova,Prefettura,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Prefettura - U.T.G. di Imperia,Prefettura,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Prefettura - U.T.G. di La Spezia,Prefettura,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Prefettura - U.T.G. di Savona,Prefettura,Settore giudiziario
08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Emilia-Romagna,Prefettura - Ufficio territoriale del Governo di Forli-Cesena,Prefettura,Settore giudiziario
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Emilia-Romagna,Prefettura - Ufficio territoriale del Governo di Piacenza,Prefettura,Settore giudiziario
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Prefettura Ufficio Territoriale del Governo di Prato,Prefettura,Settore giudiziario
09_AREZZO Prot_2024-2026.txt,09_AREZZO Prot_2024-2026.txt,Toscana,Prefettura di Arezzo,Prefettura,Settore giudiziario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Prefettura di Ferrara,Prefettura,Settore giudiziario
09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Prefettura di Lucca,Prefettura,Settore giudiziario
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,Toscana,Prefettura di Massa-Carrara,Prefettura,Settore giudiziario
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Prefettura di Modena,Prefettura,Settore giudiziario
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Prefettura di Pisa,Prefettura,Settore giudiziario
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Prefettura di Pistoia - Ufficio Territoriale di Governo,Prefettura,Settore giudiziario
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Prefettura di Ravenna,Prefettura,Settore giudiziario
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Prefettura di Reggio Emilia,Prefettura,Settore giudiziario
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Prefettura di Rimini,Prefettura,Settore giudiziario
09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/ Tribunale minorile,Settore giudiziario
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Procura della Repubblica presso il Tribunale per i Minorenni,Procura Minorile/ Tribunale minorile,Settore giudiziario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Procura della Repubblica presso il Tribunale per i Minorenni dell'Emilia Romagna di Bologna,Procura Minorile/ Tribunale minorile,Settore giudiziario
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Procura della Repubblica presso il Tribunale per i Minorenni di Genova,Procura Minorile/ Tribunale minorile,Settore giudiziario
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Tribunale per i Minorenni dell'Emilia Romagna di Bologna,Procura Minorile/ Tribunale minorile,Settore giudiziario
