file,attore_1,attore_2
09_PISA PREF E PROV.txt,Comune di Terricciola,Comune di Vecchiano
09_PISA PREF E PROV.txt,Comune di Terricciola,Comune di Vicopisano
09_PISA PREF E PROV.txt,Comune di Terricciola,Comune di Volterra
09_PISA PREF E PROV.txt,Comune di Terricciola,Consigliera di Parità della Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Terricciola,Magistratura di Sorveglianza
09_PISA PREF E PROV.txt,Comune di Terricciola,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Comune di Terricciola,Prefettura di Pisa
09_PISA PREF E PROV.txt,Comune di Terricciola,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Comune di Terricciola,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Comune di Terricciola,Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Terricciola,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Comune di Terricciola,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Comune di Terricciola,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Comune di Terricciola,Tribunale di Pisa
09_PISA PREF E PROV.txt,Comune di Terricciola,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Terricciola,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Comune di Vicopisano
09_PISA PREF E PROV.txt,Comune di Vecchiano,Comune di Volterra
09_PISA PREF E PROV.txt,Comune di Vecchiano,Consigliera di Parità della Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Magistratura di Sorveglianza
09_PISA PREF E PROV.txt,Comune di Vecchiano,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Comune di Vecchiano,Prefettura di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Comune di Vecchiano,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Comune di Vecchiano,Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Comune di Vecchiano,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Comune di Vecchiano,Tribunale di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vecchiano,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Comune di Volterra
09_PISA PREF E PROV.txt,Comune di Vicopisano,Consigliera di Parità della Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Magistratura di Sorveglianza
09_PISA PREF E PROV.txt,Comune di Vicopisano,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Comune di Vicopisano,Prefettura di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Comune di Vicopisano,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Comune di Vicopisano,Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Comune di Vicopisano,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Comune di Vicopisano,Tribunale di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Vicopisano,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Consigliera di Parità della Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Magistratura di Sorveglianza
09_PISA PREF E PROV.txt,Comune di Volterra,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Comune di Volterra,Prefettura di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Comune di Volterra,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Comune di Volterra,Provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Comune di Volterra,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Comune di Volterra,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Comune di Volterra,Tribunale di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Comune di Volterra,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Magistratura di Sorveglianza
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Prefettura di Pisa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Provincia di Pisa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Tribunale di Pisa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Consigliera di Parità della Provincia di Pisa,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Nuovo Maschile. Uomini liberi dalla violenza
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Prefettura di Pisa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Provincia di Pisa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Tribunale di Pisa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Magistratura di Sorveglianza,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Prefettura di Pisa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Provincia di Pisa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Tribunale di Pisa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Prefettura di Pisa,Procura della Repubblica presso il Tribunale
09_PISA PREF E PROV.txt,Prefettura di Pisa,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Prefettura di Pisa,Provincia di Pisa
09_PISA PREF E PROV.txt,Prefettura di Pisa,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Prefettura di Pisa,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Prefettura di Pisa,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Prefettura di Pisa,Tribunale di Pisa
09_PISA PREF E PROV.txt,Prefettura di Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Prefettura di Pisa,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Procura della Repubblica presso il Tribunale per i Minorenni
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Provincia di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Tribunale di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Provincia di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Tribunale di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Procura della Repubblica presso il Tribunale per i Minorenni,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Provincia di Pisa,Società della Salute Zona Alta Valdicecina-Valdera
09_PISA PREF E PROV.txt,Provincia di Pisa,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Provincia di Pisa,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Provincia di Pisa,Tribunale di Pisa
09_PISA PREF E PROV.txt,Provincia di Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Provincia di Pisa,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Alta Valdicecina-Valdera,Società della Salute Zona Empolese Valdarno Valdelsa
09_PISA PREF E PROV.txt,Società della Salute Zona Alta Valdicecina-Valdera,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Società della Salute Zona Alta Valdicecina-Valdera,Tribunale di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Alta Valdicecina-Valdera,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Alta Valdicecina-Valdera,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Empolese Valdarno Valdelsa,Società della Salute Zona Pisana
09_PISA PREF E PROV.txt,Società della Salute Zona Empolese Valdarno Valdelsa,Tribunale di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Empolese Valdarno Valdelsa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Empolese Valdarno Valdelsa,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Pisana,Tribunale di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Pisana,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Società della Salute Zona Pisana,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Tribunale di Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa
09_PISA PREF E PROV.txt,Tribunale di Pisa,Università degli Studi di Pisa
09_PISA PREF E PROV.txt,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,Università degli Studi di Pisa
09_LUCCA PROV.txt,ASL 12 Versilia,ASL 2 Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Arma dei Carabinieri-Comando provinciale di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Associazioni del Terzo Settore
09_LUCCA PROV.txt,ASL 12 Versilia,Centri Antiviolenza
09_LUCCA PROV.txt,ASL 12 Versilia,Comuni
09_LUCCA PROV.txt,ASL 12 Versilia,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,ASL 12 Versilia,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,ASL 12 Versilia,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Prefettura di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Procura della Repubblica
09_LUCCA PROV.txt,ASL 12 Versilia,Provincia di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Questura di Lucca
09_LUCCA PROV.txt,ASL 12 Versilia,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Arma dei Carabinieri-Comando provinciale di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Associazioni del Terzo Settore
09_LUCCA PROV.txt,ASL 2 Lucca,Centri Antiviolenza
09_LUCCA PROV.txt,ASL 2 Lucca,Comuni
09_LUCCA PROV.txt,ASL 2 Lucca,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,ASL 2 Lucca,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,ASL 2 Lucca,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Prefettura di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Procura della Repubblica
09_LUCCA PROV.txt,ASL 2 Lucca,Provincia di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Questura di Lucca
09_LUCCA PROV.txt,ASL 2 Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Associazioni del Terzo Settore
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Centri Antiviolenza
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Comuni
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Prefettura di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Procura della Repubblica
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Provincia di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Questura di Lucca
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Centri Antiviolenza
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Comuni
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Prefettura di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Procura della Repubblica
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Provincia di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Questura di Lucca
09_LUCCA PROV.txt,Associazioni del Terzo Settore,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Comuni
09_LUCCA PROV.txt,Centri Antiviolenza,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,Centri Antiviolenza,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Centri Antiviolenza,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Prefettura di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Procura della Repubblica
09_LUCCA PROV.txt,Centri Antiviolenza,Provincia di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Questura di Lucca
09_LUCCA PROV.txt,Centri Antiviolenza,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Comuni,Conferenza dei Sindaci ASL 2 zona Piana di Lucca
09_LUCCA PROV.txt,Comuni,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,Comuni,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Comuni,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Comuni,Prefettura di Lucca
09_LUCCA PROV.txt,Comuni,Procura della Repubblica
09_LUCCA PROV.txt,Comuni,Provincia di Lucca
09_LUCCA PROV.txt,Comuni,Questura di Lucca
09_LUCCA PROV.txt,Comuni,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Conferenza dei Sindaci ASL 2 zona Valle del Serchio
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Prefettura di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Procura della Repubblica
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Provincia di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Questura di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Conferenza del Sindaci ASL 12 zona Versilia
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Prefettura di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Procura della Repubblica
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Provincia di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Questura di Lucca
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Consigliera di Parità di Lucca
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Prefettura di Lucca
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Procura della Repubblica
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Provincia di Lucca
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Questura di Lucca
09_LUCCA PROV.txt,Conferenza del Sindaci ASL 12 zona Versilia,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Consigliera di Parità di Lucca,Prefettura di Lucca
09_LUCCA PROV.txt,Consigliera di Parità di Lucca,Procura della Repubblica
09_LUCCA PROV.txt,Consigliera di Parità di Lucca,Provincia di Lucca
09_LUCCA PROV.txt,Consigliera di Parità di Lucca,Questura di Lucca
09_LUCCA PROV.txt,Consigliera di Parità di Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Prefettura di Lucca,Procura della Repubblica
09_LUCCA PROV.txt,Prefettura di Lucca,Provincia di Lucca
09_LUCCA PROV.txt,Prefettura di Lucca,Questura di Lucca
09_LUCCA PROV.txt,Prefettura di Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Procura della Repubblica,Provincia di Lucca
09_LUCCA PROV.txt,Procura della Repubblica,Questura di Lucca
09_LUCCA PROV.txt,Procura della Repubblica,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Provincia di Lucca,Questura di Lucca
09_LUCCA PROV.txt,Provincia di Lucca,Ufficio Scolastico Provinciale di Lucca
09_LUCCA PROV.txt,Questura di Lucca,Ufficio Scolastico Provinciale di Lucca
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Centro di Ascolto Uomini Maltrattanti
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comando Provinciale dell'Arma dei Carabinieri di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comando Provinciale della Guardia di Finanza di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Cantagallo
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Carmignano
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Montemurlo
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Poggio a Caiano
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Vaiano
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Comune di Vernio
09_PRATO PREF.txt,Centro Antiviolenza La Nara,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Prefettura Ufficio Territoriale del Governo di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Procura della Repubblica di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Provincia di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Questura di Prato
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Scuole
09_PRATO PREF.txt,Centro Antiviolenza La Nara,Società della Salute Area Pratese
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comando Provinciale dell'Arma dei Carabinieri di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comando Provinciale della Guardia di Finanza di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Cantagallo
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Carmignano
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Montemurlo
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Poggio a Caiano
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Vaiano
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Comune di Vernio
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Prefettura Ufficio Territoriale del Governo di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Procura della Repubblica di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Provincia di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Questura di Prato
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Scuole
09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Società della Salute Area Pratese
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comando Provinciale della Guardia di Finanza di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Cantagallo
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Carmignano
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Montemurlo
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Poggio a Caiano
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Vaiano
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Comune di Vernio
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Prefettura Ufficio Territoriale del Governo di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Procura della Repubblica di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Provincia di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Questura di Prato
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Scuole
09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Società della Salute Area Pratese
09_PRATO PREF.txt,Comando Provinciale della Guardia di Finanza di Prato,Comune di Cantagallo
