id_rete,file,titolo_rete,regione,provincia,ambito_territoriale,atto_formale,tipologia_dominante_10,n_soggetti,n_attori,n_firmatari,n_proponenti,n_gestione,n_monitoraggio,n_coordinamento,n_governance,Totale Riga
12_2406_rta_12_241004093800_4166---6protCavPaolaLattesComitatodiQuartiere“CittadinidiColliAniene.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,0,0,0,3.0
12_2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,2,0,0,0,0,0,6.0
12_2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,1,0,0,0,0,0,4.0
12_2406_rta_12_241004100148_4166---910protCAVPAOLALATTESCooperativaSocialeLineaSociale-Onlus(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,0,0,0,3.0
12_2406_rta_12_241004101038_4166---911protCAVPAOLALATTESAssociazioneGliAmicidiRobertoOdV(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,2,0,0,0,0,0,8.0
12_2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,2,0,0,0,0,0,6.0
12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,6,5,2,0,2,0,0,2,18.0
12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,2,0,0,0,0,0,6.0
12_2406_rta_12_241004113737_4166---AccordodicollaborazioneArteinsieme.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,5,4,2,0,0,0,0,0,11.0
12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,14,5,5,0,6,0,0,6,36.0
12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,0,0,0,0,4.0
12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,7,1,1,0,1,0,1,2,13.0
12_2406_rta_12_241004134724_4166---02-ProtocolloconlaProvinciadiFrosinone.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,3,2,2,0,0,0,0,11.0
12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,7,5,4,0,0,0,0,0,16.0
12_2406_rta_12_241004140636_4166---04-ProtocolloconlaQuesturadiFrosinone.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,2,0,0,0,0,0,8.0
12_2406_rta_12_241004141331_4166---ConvenzioneconilComunediCECCANO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,9,4,3,0,1,1,0,2,20.0
12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,20,3,2,1,0,0,1,1,28.0
12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,10,4,3,2,0,0,0,0,19.0
12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,2,1,0,0,0,0,8.0
12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,2,1,0,0,0,0,9.0
12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,1,0,0,0,0,0,4.0
12_2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,5,1,1,0,0,0,0,0,7.0
12_2406_rta_12_241008095626_4166---Convenzioneconl'UniversitàLASAPIENZARoma.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,8,5,3,0,0,0,0,0,16.0
12_2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2,2,1,0,0,0,0,11.0
12_2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,10,4,0,1,0,0,1,1,17.0
12_2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2,2,1,0,0,0,0,10.0
12_2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,2,1,0,0,0,0,7.0
12_2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,1,0,0,0,0,4.0
12_2406_rta_12_241008112319_4166---protocollo25.11.2023.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,10,10,0,5,0,0,0,0,25.0
12_2406_rta_12_241008145357_4166---Protocollointeristituzionale2023.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,0,0,0,3.0
12_2406_rta_12_241008150442_4166---1.Protocollo.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,3,2,2,0,1,0,0,1,10.0
12_2406_rta_12_241008150836_4166---2.prot.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,2,0,0,0,0,0,7.0
12_2406_rta_12_241008151247_4166---3.prot.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,6,1,1,0,0,0,0,0,8.0
12_2406_rta_12_241008151837_4166---4.prot..txt,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,1,0,0,0,0,0,6.0
12_2406_rta_12_241009123601_4166---5.accordo.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,7,3,2,0,0,0,0,0,13.0
12_2406_rta_12_241009125120_4166---6.accordo.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,6,5,0,0,0,0,0,0,12.0
12_2406_rta_12_241009125640_4166---7.accordo.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,14,4,2,0,0,0,1,1,23.0
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,26,25,6,1,3,1,2,5,69.0
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,25,12,10,0,0,0,0,0,47.0
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,45,45,24,0,0,0,3,3,120.0
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,37,37,37,21,2,0,2,4,140.0
03_2406_rta_03_240918153156_4166---Protocollo_d'Intesa_Rete_Mantova.prot.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,36,35,30,30,1,0,1,2,135.0
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,48,46,35,22,2,2,4,8,167.0
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,60,58,56,23,0,0,5,5,208.0
03_2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,35,35,14,5,0,0,2,2,93.0
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,57,56,48,2,0,0,2,2,167.0
03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,24,24,21,1,1,0,1,2,74.0
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,72,72,72,17,2,0,1,3,239.0
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,32,26,26,13,6,0,2,8,113.0
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,51,50,12,12,1,0,1,2,129.0
03_2406_rta_03_240923105244_4166---ProtocolloViolenzaMilanoFirme2023.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,42,42,35,7,0,0,0,0,126.0
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,24,23,23,17,0,0,5,5,97.0
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,65,44,62,11,2,0,1,3,188.0
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,30,29,30,3,0,0,1,1,94.0
03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,36,30,23,0,1,1,5,7,103.0
"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",0.0,0.0,0.0,0.0,0.0,0,0.0,39,38,12,1,3,0,6,9,108.0
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,24,24,1,0,0,0,1,1,51.0
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,44,44,25,19,0,0,3,3,138.0
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,39,39,39,0,3,0,1,4,125.0
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,34,33,32,16,0,0,0,0,115.0
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,60,60,60,4,2,0,1,3,190.0
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,21,21,18,13,2,0,1,3,79.0
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,38,28,28,28,0,0,1,1,124.0
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,37,32,32,1,0,0,3,3,108.0
03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,13,8,5,0,1,0,1,2,30.0
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,51,38,38,4,3,0,1,4,139.0
11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,31,31,26,4,0,1,1,2,96.0
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,43,43,27,0,0,1,1,1,116.0
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,47,47,45,2,0,1,2,3,147.0
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,54,15,41,0,1,1,0,2,114.0
11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,33,32,24,0,2,0,4,6,101.0
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,0.0,0.0,0.0,0.0,0.0,0,0.0,9,5,5,1,1,0,2,2,25.0
01_2406_rta_01_240904120005_4166---protocollo.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,32,24,15,1,3,0,2,4,82.0
01_2406_rta_01_240904121349_4166---convenzione.txt,0.0,0.0,0.0,0.0,0.0,1,0.0,23,16,13,1,4,0,1,4,63.0
01_2406_rta_01_240904122512_4166---accordoSFD.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,10,7,3,0,4,0,1,4,29.0
01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,27,11,8,0,2,0,2,4,54.0
01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,23,19,6,1,9,0,1,10,69.0
01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,10,8,2,2,0,0,0,0,22.0
01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,22,19,18,1,0,0,1,1,62.0
01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,4,3,2,0,0,0,0,0,9.0
01_2406_rta_01_240909113151_4166---CONVENZIONERIVOLI.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,7,3,2,1,2,1,0,3,19.0
01_2406_rta_01_240909114524_4166---CONVENZIONEUNITO-SPORTANTIVIOLENZA.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,20,7,1,1,0,3,1,4,37.0
01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,35,23,23,1,1,0,1,2,86.0
01_2406_rta_01_240920123646_4166---vercellieos.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,22,21,20,20,3,0,2,5,93.0
01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,8,6,5,0,1,1,0,1,22.0
01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,0.0,0.0,0.0,0.0,0.0,0,0.0,32,23,2,2,0,6,5,10,80.0
